"nocontrat";"exposition";"zone";"puissance";"agevehicule";"ageconducteur";"bonus";"marque";"carburant";"densite";"region";"nbre"
"35763";3253102;0.15;"E";5;4;35;50;1;"E";24;13;0
"35764";3253117;0.13;"E";7;18;31;60;5;"E";72;9;0
"35765";3253120;0.07;"D";10;9;55;50;10;"E";72;13;0
"35766";3253141;0.18;"E";6;10;28;76;2;"E";93;5;0
"35767";3253174;0.1;"C";4;3;36;85;2;"D";73;3;0
"35768";3253175;0.07;"D";9;10;42;50;2;"E";91;13;0
"35769";3253180;0.08;"D";6;11;33;54;2;"D";82;11;0
"35770";3253181;0.14;"A";9;17;33;76;10;"D";72;5;0
"35771";3253205;0.18;"C";7;4;37;50;11;"D";82;13;0
"35772";3253213;0.11;"D";6;11;34;64;3;"D";91;8;0
"35773";3253226;0.12;"B";7;0;52;50;1;"D";11;13;0
"35774";3253231;0.1;"D";6;12;54;60;1;"D";93;9;0
"35775";3253260;0.08;"E";5;6;51;57;6;"E";11;10;0
"35776";3253289;0.09;"C";4;13;27;68;2;"E";91;7;0
"35777";3253290;0.06;"A";6;4;40;50;1;"D";26;13;0
"35778";3253296;0.09;"C";7;0;52;50;2;"D";93;13;0
"35779";3253302;0.08;"E";6;0;34;54;5;"E";93;11;0
"35780";3253309;0.08;"E";4;0;52;50;1;"E";11;13;0
"35781";3253317;0.24;"B";6;13;29;72;6;"E";82;6;0
"35782";3253350;0.18;"E";7;0;34;60;2;"E";91;9;0
"35783";3253428;0.08;"E";6;3;35;50;2;"D";23;13;0
"35784";3253465;0.11;"E";7;8;41;50;2;"E";93;13;0
"35785";3253487;0.11;"D";4;18;52;50;5;"D";11;13;0
"35786";3253502;0.08;"E";5;2;55;73;2;"D";93;5;0
"35787";3253519;0.04;"D";11;2;42;51;11;"D";91;12;0
"35788";3253537;0.06;"D";5;13;30;68;1;"D";31;7;1
"35789";3253573;0.07;"E";10;17;45;54;5;"E";11;11;0
"35790";3253577;0.2;"D";7;5;28;64;1;"E";23;8;0
"35791";3253594;0.2;"D";5;12;59;50;2;"D";93;13;0
"35792";3253595;0.06;"E";7;19;38;54;4;"E";73;11;0
"35793";3253633;0.08;"B";7;11;37;50;5;"E";82;13;0
"35794";3253647;0.05;"D";6;9;70;50;1;"D";82;13;0
"35795";3253666;0.13;"A";4;4;68;57;12;"E";93;10;0
"35796";3253670;0.15;"C";4;1;73;66;1;"E";91;7;0
"35797";3253687;0.08;"E";7;17;38;60;4;"E";93;9;0
"35798";3253711;0.2;"E";7;3;43;50;1;"D";72;13;0
"35799";3253723;0.03;"E";7;12;39;90;2;"D";26;2;0
"35800";3253750;0.08;"B";7;8;43;64;5;"E";93;8;0
"35801";3253759;0.06;"A";4;15;38;80;2;"E";93;4;0
"35802";3253762;0.05;"E";6;1;29;61;1;"D";93;13;0
"35803";3253785;0.08;"C";4;13;32;68;3;"D";72;7;0
"35804";3253788;0.09;"C";5;17;68;50;5;"E";72;13;0
"35805";3253790;0.03;"C";7;2;51;50;1;"E";93;13;0
"35806";3253814;0.04;"C";7;21;36;50;1;"E";91;13;0
"35807";3253817;0.05;"E";6;1;31;76;6;"D";11;5;0
"35808";3253818;0.11;"A";6;24;31;50;14;"E";11;13;0
"35809";3253841;0.13;"E";5;12;32;72;2;"D";93;6;0
"35810";3253842;0.03;"C";9;14;40;60;2;"D";31;9;0
"35811";3253852;0.03;"D";4;20;60;61;1;"E";93;13;0
"35812";3253880;0.03;"E";6;16;55;50;3;"E";52;13;0
"35813";3253886;0.02;"E";7;14;44;63;3;"E";11;13;0
"35814";3253891;0.02;"B";9;16;42;50;3;"E";73;13;0
"35815";3253911;0.22;"E";6;0;48;73;3;"D";93;5;0
"35816";3253916;0.02;"E";6;14;28;85;2;"D";31;3;0
"35817";3253922;0.14;"E";6;0;53;50;1;"D";93;13;0
"35818";3253937;0.03;"E";4;13;39;50;1;"E";93;13;0
"35819";3253953;0.13;"C";5;16;51;50;1;"D";91;13;0
"35820";3253957;0.05;"A";10;14;55;50;2;"D";26;13;0
"35821";3253995;0.1;"E";7;3;41;67;2;"D";93;7;0
"35822";3253996;0.09;"E";10;13;39;68;10;"D";22;7;0
"35823";3254007;0.06;"E";4;0;60;60;1;"D";11;9;0
"35824";3254008;0.17;"B";9;15;55;50;10;"E";72;13;0
"35825";3254014;0.08;"C";10;1;53;50;14;"D";91;13;0
"35826";3254048;0.01;"C";8;8;35;50;13;"E";82;13;0
"35827";3254062;0.09;"C";10;0;51;50;10;"D";93;13;0
"35828";3254067;0.01;"C";5;14;46;50;2;"D";93;13;0
"35829";3254096;0.01;"E";6;10;71;50;1;"D";93;13;0
"35830";3254098;0.00821917808219178;"B";8;5;33;61;2;"D";91;13;0
"35831";3254099;0.03;"B";5;12;31;95;2;"E";72;1;0
"35832";3254100;0.04;"C";4;13;72;50;1;"E";91;13;0
"35833";3254106;0.07;"D";10;15;57;50;12;"D";41;13;0
"35834";3254117;0.05;"E";4;12;32;54;6;"E";11;11;0
"35835";3254120;0.02;"C";4;3;18;50;1;"E";93;13;0
"35836";3254130;0.12;"B";6;5;35;50;4;"D";72;13;0
"35837";3254147;0.00273972602739726;"B";4;18;37;50;4;"D";24;13;0
"35838";3254148;0.05;"A";5;15;26;100;1;"D";23;0;0
"35839";3254159;0.02;"E";7;3;28;60;6;"D";11;9;0
"35840";3254160;0.01;"D";7;3;48;50;2;"D";93;13;0
"35841";3254182;0.21;"E";5;6;30;72;3;"D";52;6;0
"35842";3254198;0.11;"A";7;8;43;50;12;"E";82;13;0
"35843";3254218;0.02;"E";9;19;44;76;11;"E";93;5;0
"35844";3254220;0.02;"B";9;14;29;54;3;"E";72;11;0
"35845";3254223;0.03;"C";7;1;35;75;1;"D";54;5;0
"35846";3254229;0.12;"E";8;16;40;50;11;"E";11;13;0
"35847";3254231;0.00821917808219178;"E";7;16;48;50;1;"E";73;13;0
"35848";3254235;0.01;"C";6;10;48;95;2;"D";91;1;0
"35849";3254246;0.14;"E";5;9;45;50;1;"E";72;13;0
"35850";3254260;0.05;"E";5;6;34;54;5;"D";82;11;0
"35851";3254272;0.01;"E";4;4;65;50;1;"D";93;13;0
"35852";3254278;0.01;"C";7;11;20;95;1;"D";91;1;0
"35853";3254299;0.08;"D";4;8;36;64;2;"D";91;8;0
"35854";3254300;0.00273972602739726;"D";4;8;36;64;2;"D";91;8;0
"35855";3254301;0.04;"E";6;5;57;50;2;"D";82;13;0
"35856";3254312;0.01;"E";4;6;19;100;1;"E";31;0;0
"35857";3254347;0.04;"D";7;0;31;60;1;"D";91;9;0
"35858";3254414;0.16;"E";10;1;46;50;12;"D";82;13;0
"35859";3254427;0.02;"C";9;13;44;50;2;"E";93;13;0
"35860";3254429;0.12;"C";7;4;44;50;1;"D";82;13;0
"35861";3254434;0.01;"D";5;12;48;60;1;"E";82;9;0
"35862";3254466;0.2;"E";12;0;61;66;10;"D";93;7;0
"35863";3254469;0.04;"C";7;12;57;85;1;"D";93;3;0
"35864";3254502;0.01;"A";4;13;41;50;3;"D";73;13;0
"35865";3254503;0.08;"D";5;13;26;80;2;"D";93;4;0
"35866";3254506;0.03;"B";5;0;50;50;5;"E";82;13;0
"35867";3254526;0.24;"A";7;2;41;58;5;"D";72;13;0
"35868";3254532;0.24;"A";6;12;31;60;1;"D";73;9;0
"35869";3254620;0.03;"C";8;24;46;68;2;"D";72;7;0
"35870";3254623;0.01;"E";7;2;51;50;12;"E";24;13;0
"35871";3254664;0.03;"D";7;15;38;50;3;"E";93;13;0
"35872";3254732;0.09;"C";11;0;44;50;1;"D";91;13;0
"35873";3254741;0.2;"C";8;11;40;60;1;"D";26;9;0
"35874";3254785;0.24;"E";11;3;51;50;11;"D";93;13;0
"35875";3254789;0.14;"E";7;20;43;50;10;"D";11;13;0
"35876";3254803;0.14;"D";4;1;37;50;12;"E";91;13;0
"35877";3254817;0.21;"B";6;4;33;64;1;"D";43;8;0
"35878";3254840;0.07;"A";9;12;40;90;6;"E";21;2;0
"35879";3254869;0.08;"E";4;8;61;50;2;"E";52;13;0
"35880";3254882;0.24;"C";5;4;33;50;2;"E";91;13;0
"35881";3254884;0.18;"C";6;6;42;50;2;"D";24;13;0
"35882";3254898;0.24;"E";7;3;58;50;1;"E";11;13;0
"35883";3254906;0.17;"A";10;7;34;63;2;"E";93;13;0
"35884";3254919;0.14;"E";8;10;52;50;6;"D";11;13;0
"35885";3254930;0.16;"C";6;7;34;57;1;"D";91;10;0
"35886";3254948;0.08;"C";7;2;56;50;6;"E";73;13;0
"35887";3254965;0.23;"E";6;8;50;58;1;"D";11;13;0
"35888";3255004;0.03;"C";7;16;47;50;12;"D";93;13;0
"35889";3255009;0.01;"C";7;14;49;95;2;"D";93;1;0
"35890";4000026;0.03;"D";6;4;57;50;12;"D";91;13;0
"35891";4000149;0.03;"D";7;4;36;53;12;"D";11;13;0
"35892";4000161;0.00546448087431694;"B";12;8;65;50;12;"D";91;13;0
"35893";4000188;0.03;"C";7;9;35;64;2;"E";11;8;0
"35894";4000202;0.96;"F";10;4;55;50;12;"D";11;13;0
"35895";4000237;0.00819672131147541;"C";5;4;34;76;12;"E";91;5;0
"35896";4000246;0.03;"C";10;4;61;50;12;"D";93;13;0
"35897";4000314;0.12;"D";4;4;40;55;12;"E";82;13;0
"35898";4000318;0.87;"E";4;4;58;50;12;"E";11;13;0
"35899";4000358;0.12;"F";4;4;38;85;12;"E";11;3;0
"35900";4000383;0.12;"E";7;2;38;85;12;"E";11;3;0
"35901";4000423;0.03;"D";4;4;36;50;12;"E";82;13;0
"35902";4000447;0.12;"A";6;9;46;60;12;"E";82;9;0
"35903";4000471;0.28;"E";5;4;40;50;12;"E";93;13;0
"35904";4000477;0.12;"A";10;4;40;50;12;"D";82;13;0
"35905";4000510;0.87;"D";4;2;58;50;12;"D";52;13;0
"35906";4000521;0.12;"E";5;4;30;80;12;"E";11;4;0
"35907";4000558;0.07;"D";7;0;54;50;12;"D";93;13;0
"35908";4000625;0.12;"E";10;7;36;100;12;"E";52;0;0
"35909";4000648;0.87;"F";4;4;51;51;12;"E";11;12;0
"35910";4000665;0.12;"A";6;6;36;50;12;"D";24;13;0
"35911";4000695;0.28;"B";7;3;56;50;12;"D";22;13;0
"35912";4000698;0.02;"B";7;3;56;50;12;"D";22;13;0
"35913";4000715;0.87;"C";7;4;60;50;12;"D";93;13;1
"35914";4000731;0.87;"E";9;4;47;50;12;"E";11;13;0
"35915";4000841;0.87;"D";4;4;65;50;12;"E";54;13;0
"35916";4000936;0.87;"D";4;4;50;50;12;"E";72;13;0
"35917";4000939;0.12;"F";10;4;69;62;12;"E";11;13;0
"35918";4000952;0.67;"B";4;4;44;58;12;"E";24;13;0
"35919";4000973;0.12;"B";9;10;28;80;12;"E";26;4;0
"35920";4001014;0.79;"A";6;10;50;51;12;"E";25;12;0
"35921";4001187;0.12;"D";15;4;70;55;12;"D";52;13;0
"35922";4001241;0.03;"B";5;4;52;50;12;"E";11;13;0
"35923";4001284;0.71;"D";10;10;56;50;12;"D";94;13;0
"35924";4001287;0.18;"D";7;2;56;50;12;"D";94;13;0
"35925";4001304;0.2;"C";4;4;60;50;12;"E";26;13;0
"35926";4001500;0.79;"C";5;3;48;50;12;"E";82;13;0
"35927";4001552;0.2;"C";6;2;41;50;12;"D";83;13;0
"35928";4001583;0.75;"C";4;4;41;50;12;"E";91;13;0
"35929";4001626;0.04;"D";6;8;41;60;3;"E";91;9;0
"35930";4001632;0.79;"F";6;4;56;50;12;"E";11;13;0
"35931";4001636;0.2;"A";6;1;62;50;12;"E";54;13;0
"35932";4001655;0.2;"E";6;15;40;76;2;"E";11;5;0
"35933";4001689;0.2;"C";6;6;43;60;12;"D";31;9;0
"35934";4001717;0.79;"D";9;4;55;50;12;"E";82;13;0
"35935";4001738;0.79;"E";5;9;37;54;5;"E";31;11;0
"35936";4001773;0.6;"D";4;4;53;50;12;"E";91;13;0
"35937";4001783;0.17;"D";6;5;55;50;4;"E";91;13;0
"35938";4001788;0.04;"D";6;5;55;50;4;"E";91;13;0
"35939";4001827;0.79;"C";7;4;57;57;12;"D";82;10;0
"35940";4001965;0.2;"A";5;4;53;50;12;"E";94;13;0
"35941";4002001;0.79;"C";8;4;58;50;12;"E";93;13;0
"35942";4002012;0.2;"E";6;10;53;100;1;"E";11;0;0
"35943";4002113;0.2;"A";5;4;64;50;12;"D";82;13;0
"35944";4002118;0.28;"E";5;4;30;100;12;"E";11;0;0
"35945";4002182;0.24;"D";6;6;29;85;12;"E";73;3;0
"35946";4002322;0.18;"D";5;4;43;50;12;"E";93;13;0
"35947";4002330;0.28;"D";7;8;29;80;1;"E";22;4;0
"35948";4002406;0.28;"E";5;4;26;100;12;"E";11;0;0
"35949";4002413;0.28;"E";7;4;77;51;12;"E";11;12;0
"35950";4002431;0.28;"D";7;4;51;50;12;"E";11;13;0
"35951";4002437;0.28;"C";6;4;35;67;12;"D";73;7;0
"35952";4002505;0.71;"B";5;4;45;50;12;"E";93;13;0
"35953";4002519;0.28;"E";4;5;42;50;12;"E";93;13;0
"35954";4002536;0.28;"D";6;4;49;50;12;"E";22;13;0
"35955";4002566;0.71;"B";5;4;45;50;12;"D";52;13;0
"35956";4002605;0.71;"C";4;5;34;72;12;"E";73;6;0
"35957";4002610;0.28;"F";9;4;41;50;12;"E";11;13;0
"35958";4002622;0.26;"C";10;8;37;72;12;"E";93;6;0
"35959";4002665;0.28;"E";7;4;75;67;12;"E";11;7;0
"35960";4002677;0.57;"F";5;4;38;50;12;"E";11;13;0
"35961";4002700;0.28;"E";7;4;49;67;12;"D";11;7;0
"35962";4002734;0.08;"D";6;1;43;50;12;"E";11;13;0
"35963";4002737;0.04;"D";6;5;43;50;12;"E";11;13;0
"35964";4002749;0.71;"E";6;10;40;50;1;"D";24;13;0
"35965";4002764;0.71;"C";4;4;50;50;12;"E";52;13;0
"35966";4002785;0.71;"D";6;6;44;95;12;"E";11;1;0
"35967";4002806;0.28;"E";5;4;33;76;12;"E";24;5;0
"35968";4002817;0.71;"D";4;4;43;50;12;"E";31;13;0
"35969";4002833;0.59;"D";5;4;41;50;12;"E";11;13;0
"35970";4002875;0.71;"E";7;1;80;50;12;"E";93;13;0
"35971";4002888;0.28;"B";7;4;58;50;12;"D";41;13;0
"35972";4002928;0.71;"C";5;2;49;50;12;"E";82;13;0
"35973";4002969;0.71;"D";9;4;37;80;12;"E";52;4;0
"35974";4002972;0.28;"E";7;1;38;85;12;"E";82;3;0
"35975";4002993;0.71;"A";7;4;67;50;12;"D";54;13;0
"35976";4003001;0.71;"C";4;1;55;50;12;"D";73;13;0
"35977";4003055;0.05;"D";7;0;64;50;3;"D";93;13;0
"35978";4003061;0.28;"E";5;4;44;50;12;"E";11;13;0
"35979";4003075;0.28;"D";10;4;62;50;12;"D";22;13;0
"35980";4003149;0.63;"E";4;2;30;80;12;"D";31;4;0
"35981";4003157;0.36;"E";5;4;33;80;12;"E";11;4;0
"35982";4003169;0.16;"E";10;6;43;50;12;"E";11;13;0
"35983";4003172;0.36;"A";9;4;57;50;12;"E";83;13;0
"35984";4003230;0.03;"A";5;2;47;50;12;"E";94;13;0
"35985";4003251;0.36;"D";7;7;52;50;12;"E";82;13;0
"35986";4003281;0.36;"E";10;4;53;85;12;"D";11;3;0
"35987";4003322;0.63;"F";7;1;49;50;12;"E";11;13;1
"35988";4003332;0.36;"C";4;6;72;50;1;"E";91;13;0
"35989";4003343;0.36;"B";6;4;57;50;12;"D";22;13;0
"35990";4003346;0.63;"B";6;4;57;50;12;"D";22;13;0
"35991";4003373;0.36;"C";6;4;63;50;12;"D";93;13;0
"35992";4003441;0.36;"D";6;10;36;85;2;"D";42;3;0
"35993";4003508;0.63;"E";4;4;41;50;12;"E";93;13;0
"35994";4003560;0.63;"E";6;5;46;50;12;"E";41;13;0
"35995";4003607;0.00273224043715847;"C";5;1;43;50;12;"E";11;13;0
"35996";4003611;0.52;"C";5;1;43;50;12;"E";11;13;0
"35997";4003616;0.63;"D";7;9;28;60;6;"D";11;9;0
"35998";4003627;0.28;"E";5;6;28;85;2;"D";31;3;0
"35999";4003635;0.12;"C";4;1;28;68;12;"D";53;7;0
"36000";4003644;0.36;"B";5;2;33;51;3;"D";21;12;0
"36001";4003662;0.63;"E";7;5;71;50;12;"E";53;13;0
"36002";4003687;0.36;"D";7;3;37;51;12;"E";93;12;0
"36003";4003692;0.63;"D";6;4;82;58;12;"E";93;13;0
"36004";4003742;0.36;"C";5;4;50;50;12;"E";82;13;0
"36005";4003769;0.36;"C";5;4;51;70;12;"E";72;6;0
"36006";4003846;0.63;"C";9;4;58;50;12;"E";31;13;0
"36007";4003910;0.36;"A";8;8;55;50;2;"D";53;13;0
"36008";4003919;0.54;"D";4;1;58;50;12;"E";82;13;0
"36009";4003939;0.45;"A";8;1;75;50;12;"D";93;13;0
"36010";4004000;0.45;"E";5;4;45;50;12;"E";11;13;0
"36011";4004047;0.43;"A";5;2;39;50;12;"E";73;13;0
"36012";4004048;0.45;"D";7;7;48;50;10;"D";93;13;0
"36013";4004060;0.54;"C";4;4;41;50;12;"E";73;13;0
"36014";4004094;0.54;"A";6;2;32;50;1;"D";11;13;0
"36015";4004119;0.45;"E";7;10;53;50;1;"D";31;13;0
"36016";4004138;0.07;"C";5;4;64;50;12;"E";91;13;0
"36017";4004173;0.54;"A";5;2;59;50;12;"E";83;13;0
"36018";4004193;0.04;"E";5;4;34;76;12;"E";11;5;0
"36019";4004200;0.42;"E";5;1;34;50;12;"E";93;13;0
"36020";4004203;0.03;"E";5;1;34;50;12;"E";93;13;0
"36021";4004215;0.54;"D";6;8;30;106;12;"E";31;-1;0
"36022";4004264;0.45;"D";5;4;53;50;12;"E";41;13;0
"36023";4004308;0.54;"C";10;4;49;50;12;"D";91;13;0
"36024";4004311;0.45;"E";7;4;71;50;12;"D";93;13;0
"36025";4004388;0.53;"E";5;4;65;50;12;"E";11;13;0
"36026";4004397;0.54;"B";7;4;49;50;12;"D";74;13;0
"36027";4004406;0.07;"D";11;0;63;50;12;"D";22;13;0
"36028";4004434;0.45;"A";4;2;67;50;12;"D";72;13;0
"36029";4004440;0.45;"F";6;4;64;50;12;"E";11;13;0
"36030";4004506;0.45;"C";4;4;56;50;12;"E";94;13;0
"36031";4004571;0.45;"A";10;4;53;50;12;"D";94;13;0
"36032";4004581;0.54;"E";5;1;42;50;12;"E";11;13;0
"36033";4004594;0.45;"D";7;4;27;85;12;"E";93;3;0
"36034";4004627;0.45;"C";5;4;48;50;12;"E";11;13;0
"36035";4004634;0.45;"A";9;4;48;50;12;"E";94;13;0
"36036";4004694;0.54;"D";6;8;71;50;2;"E";41;13;0
"36037";4004704;0.46;"C";7;4;53;50;12;"D";31;13;0
"36038";4004755;0.54;"E";10;4;72;50;12;"D";31;13;0
"36039";4004770;0.45;"C";6;1;61;50;12;"E";11;13;0
"36040";4004776;0.45;"C";9;5;65;50;12;"E";93;13;0
"36041";4004839;0.45;"C";7;2;41;76;5;"E";73;5;0
"36042";4004883;0.46;"F";5;4;54;63;12;"E";11;13;0
"36043";4004911;0.53;"F";4;4;59;50;12;"E";11;13;0
"36044";4004914;0.46;"F";4;4;59;50;12;"E";11;13;0
"36045";4004926;0.03;"E";7;4;66;68;12;"E";72;7;0
"36046";4004930;0.46;"E";7;4;66;64;12;"E";72;8;0
"36047";4005039;0.46;"D";4;4;40;50;12;"E";72;13;0
"36048";4005075;0.46;"E";11;6;51;50;12;"E";73;13;0
"36049";4005078;0.53;"A";5;1;54;50;12;"E";74;13;0
"36050";4005108;0.46;"D";5;4;61;68;12;"D";72;7;0
"36051";4005166;0.53;"B";9;1;48;50;12;"E";82;13;0
"36052";4005215;0.1;"B";9;10;29;85;1;"E";11;3;0
"36053";4005264;0.53;"C";5;2;53;50;12;"E";11;13;0
"36054";4005309;0.39;"C";7;6;38;57;3;"D";93;10;0
"36055";4005312;0.03;"C";7;1;38;57;3;"D";93;10;0
"36056";4005350;0.31;"E";6;7;44;69;2;"E";11;6;0
"36057";4005519;0.53;"B";6;15;36;50;12;"D";21;13;0
"36058";4005585;0.00819672131147541;"E";12;1;31;59;12;"D";93;13;0
"36059";4005600;0.62;"D";6;6;46;76;12;"E";54;5;0
"36060";4005609;0.37;"C";10;4;54;58;12;"D";91;13;0
"36061";4005623;0.51;"B";8;0;36;50;12;"D";11;13;0
"36062";4005640;0.62;"C";5;10;37;61;2;"D";73;13;0
"36063";4005677;0.01;"D";10;1;48;50;12;"E";31;13;0
"36064";4005718;0.62;"B";6;10;22;85;6;"D";93;3;0
"36065";4005728;0.18;"C";7;4;44;50;12;"E";74;13;0
"36066";4005750;0.62;"B";6;4;57;57;12;"E";94;10;0
"36067";4005766;0.62;"E";6;9;41;76;13;"D";82;5;0
"36068";4005785;0.37;"D";7;3;44;50;12;"D";11;13;0
"36069";4005884;0.62;"C";4;5;61;50;12;"E";11;13;0
"36070";4005906;0.37;"E";6;4;77;50;12;"E";93;13;0
"36071";4005925;0.62;"D";5;6;43;50;5;"E";11;13;0
"36072";4006013;0.62;"C";9;6;34;51;12;"E";93;12;0
"36073";4006039;0.04;"C";7;2;37;50;12;"D";91;13;0
"36074";4006072;0.37;"B";5;4;56;50;12;"E";73;13;0
"36075";4006164;0.29;"B";7;4;72;50;12;"D";93;13;0
"36076";4006172;0.3;"C";11;3;27;80;12;"D";91;4;0
"36077";4006174;0.25;"C";5;4;60;50;12;"E";93;13;0
"36078";4006274;0.29;"E";5;4;42;62;12;"E";11;13;0
"36079";4006318;0.16;"C";11;10;36;50;1;"D";82;13;0
"36080";4006355;0.7;"B";7;7;45;50;1;"E";94;13;0
"36081";4006376;0.7;"C";4;4;49;50;12;"E";73;13;0
"36082";4006432;0.7;"B";6;4;30;60;12;"E";82;9;0
"36083";4006533;0.29;"C";7;9;50;76;13;"D";21;5;0
"36084";4006542;0.55;"E";7;4;79;95;12;"E";93;1;0
"36085";4006602;0.29;"C";8;1;52;50;12;"D";91;13;0
"36086";4006625;0.29;"C";5;4;33;57;12;"E";93;10;0
"36087";4006628;0.7;"C";5;5;55;50;1;"E";73;13;0
"36088";4006646;0.7;"D";6;6;34;76;4;"D";82;5;0
"36089";4006650;0.29;"C";5;4;58;50;12;"E";26;13;0
"36090";4006755;0.06;"D";10;4;37;50;12;"E";93;13;0
"36091";4006854;0.53;"D";9;4;57;50;12;"E";41;13;0
"36092";4006891;0.2;"E";7;0;42;50;12;"D";82;13;0
"36093";4007087;0.78;"C";8;2;54;50;12;"D";82;13;0
"36094";4007106;0.35;"D";7;4;59;50;12;"E";31;13;0
"36095";4007110;0.21;"C";4;4;33;76;12;"E";93;5;0
"36096";4007120;0.29;"D";6;6;47;58;12;"E";11;13;0
"36097";4007133;0.13;"D";4;15;26;85;1;"E";94;3;0
"36098";4007156;0.78;"E";5;7;33;85;12;"D";11;3;1
"36099";4007174;0.21;"D";5;4;26;72;12;"E";91;6;0
"36100";4007187;0.21;"A";6;4;24;76;3;"D";82;5;0
"36101";4007197;0.21;"E";10;4;53;50;12;"E";52;13;0
"36102";4007221;0.78;"C";4;9;62;50;2;"E";93;13;0
"36103";4007227;0.71;"B";6;2;53;50;2;"D";91;13;0
"36104";4007228;0.78;"C";7;6;40;50;12;"D";53;13;0
"36105";4007333;0.78;"C";6;5;55;50;12;"E";93;13;0
"36106";4007363;0.78;"A";4;1;53;50;12;"E";74;13;0
"36107";4007391;0.03;"C";9;1;60;50;12;"E";91;13;0
"36108";4007472;0.78;"E";6;4;56;50;12;"E";11;13;0
"36109";4007484;0.21;"F";5;2;64;52;12;"E";11;13;0
"36110";4007522;0.78;"C";7;10;46;50;12;"E";91;13;0
"36111";4007568;0.21;"B";6;7;75;62;3;"E";72;13;0
"36112";4007571;0.22;"B";6;7;75;50;3;"E";72;13;0
"36113";4007718;0.02;"D";5;4;28;85;12;"E";82;3;0
"36114";4007742;0.12;"D";7;7;39;50;2;"E";82;13;0
"36115";4007816;0.04;"C";7;0;45;50;12;"D";91;13;0
"36116";4007823;0.87;"D";4;10;82;69;6;"E";91;6;0
"36117";4007836;0.87;"E";4;4;55;50;12;"E";52;13;0
"36118";4007838;0.12;"E";4;4;55;62;12;"E";52;13;0
"36119";4007860;0.87;"C";12;9;40;50;12;"D";91;13;0
"36120";4007873;0.12;"E";9;4;39;50;12;"E";11;13;0
"36121";4007879;0.87;"E";7;4;39;50;12;"D";23;13;0
"36122";4007885;0.12;"E";6;6;43;50;12;"E";73;13;0
"36123";4007964;0.12;"E";7;4;48;50;12;"E";11;13;0
"36124";4007970;0.07;"B";7;0;57;50;12;"D";91;13;0
"36125";4007987;0.87;"D";5;1;52;54;2;"D";11;11;0
"36126";4008075;0.12;"B";8;1;62;50;12;"D";73;13;0
"36127";4008093;0.83;"E";4;2;40;53;12;"E";82;13;0
"36128";4008094;0.87;"D";15;4;57;50;12;"E";93;13;0
"36129";4008105;0.87;"E";10;7;48;56;12;"E";82;13;0
"36130";4008132;0.87;"E";5;4;46;50;12;"E";11;13;0
"36131";4008176;0.12;"B";4;3;58;50;12;"E";82;13;0
"36132";4008190;0.04;"E";5;4;54;50;12;"E";23;13;0
"36133";4008318;0.12;"D";4;5;56;50;12;"E";82;13;0
"36134";4008349;0.95;"C";6;8;55;50;12;"E";91;13;0
"36135";4008360;0.95;"D";7;4;41;58;12;"D";93;13;0
"36136";4008367;0.04;"C";5;0;52;50;12;"E";11;13;0
"36137";4008369;0.07;"C";5;4;52;50;12;"E";11;13;0
"36138";4008370;0.95;"A";7;15;38;95;3;"E";94;1;0
"36139";4008427;0.95;"A";6;4;55;50;12;"E";23;13;0
"36140";4008454;0.95;"E";4;4;50;50;12;"E";11;13;0
"36141";4008464;0.82;"A";5;1;60;50;12;"E";24;13;0
"36142";4008494;0.95;"E";4;1;55;50;12;"E";72;13;0
"36143";4008589;0.95;"C";7;4;47;50;12;"E";91;13;0
"36144";4008617;0.03;"D";4;4;49;50;12;"E";82;13;0
"36145";4008632;0.00273224043715847;"D";5;4;47;58;12;"E";93;13;0
"36146";4008633;0.58;"D";5;4;47;58;12;"E";93;13;0
"36147";4008650;0.04;"D";6;6;31;54;12;"E";31;11;0
"36148";4008692;0.04;"B";6;3;47;56;12;"E";24;13;0
"36149";4008743;0.95;"D";7;1;31;67;12;"E";93;7;0
"36150";4008751;0.04;"D";7;3;38;50;12;"D";93;13;0
"36151";4008827;0.95;"A";7;4;72;50;12;"E";82;13;0
"36152";4008833;0.03;"D";5;8;59;50;3;"E";11;13;0
"36153";4008875;0.95;"E";5;4;57;50;12;"D";11;13;1
"36154";4008876;0.95;"E";7;4;46;50;12;"D";11;13;0
"36155";4008878;0.04;"E";7;4;46;50;12;"D";11;13;0
"36156";4008925;0.28;"E";5;4;47;50;12;"E";82;13;0
"36157";4008935;0.95;"E";10;3;46;50;12;"E";82;13;0
"36158";4008975;0.95;"C";5;3;33;57;12;"E";11;10;0
"36159";4008992;0.95;"E";5;3;49;50;12;"E";11;13;0
"36160";4009005;0.03;"E";5;4;56;52;12;"E";82;13;0
"36161";4009061;0.16;"D";9;3;35;58;12;"E";31;13;0
"36162";4009073;0.04;"C";5;0;74;50;12;"D";72;13;0
"36163";4009093;0.03;"E";5;4;70;58;12;"E";93;13;0
"36164";4009107;0.04;"E";9;3;81;50;12;"E";93;13;0
"36165";4009138;0.04;"D";10;4;41;50;12;"E";31;13;0
"36166";4009140;0.17;"B";8;2;38;50;4;"E";91;13;0
"36167";4009290;0.96;"E";4;2;41;50;12;"D";11;13;0
"36168";4009339;0.03;"E";6;15;27;112;12;"E";72;-1;0
"36169";4009369;0.93;"E";8;4;69;50;12;"E";72;13;0
"36170";4009381;0.03;"F";6;3;45;54;12;"E";11;11;0
