"DriverAge";"LicenceAge";"VehAge";"Exposure";"ClaimNumber"
"10898";40;26;4;21.229295;1
"10899";40;29;4;8.733744011;1
"10900";40;31;4;10.13004791;1
"10901";40;32;4;5.804243669;1
"10902";40;35;4;4.796714579;1
"10903";40;36;4;0.750171116;1
"10904";40;32;5;5.87816564;1
"10905";40;33;5;8.413415469;1
"10906";40;27;6;17.61806982;1
"10907";40;28;6;18.74880219;1
"10908";40;31;6;10.954141;1
"10909";40;32;6;10.30527036;1
"10910";40;28;7;18.36550308;1
"10911";40;30;7;12.58316222;1
"10912";40;31;7;5.935660507;1
"10913";40;33;7;9.63449692;1
"10914";40;36;7;1.437371663;1
"10915";40;29;8;14.85010267;1
"10916";40;31;8;7.608487337;1
"10917";40;37;8;0.911704312;1
"10918";40;24;9;27.70431211;1
"10919";40;28;9;23.28542094;1
"10920";40;29;9;12.00273785;1
"10921";40;30;9;9.470225873;1
"10922";40;33;9;6.475017112;1
"10923";40;35;9;2.034223135;1
"10924";41;23;0;46.2696783;1
"10925";41;25;0;16.61327858;1
"10926";41;26;0;19.52087611;1
"10927";41;34;0;4.561259411;1
"10928";41;37;0;2.006844627;1
"10929";41;24;1;35.83572895;1
"10930";41;25;1;18.50787132;1
"10931";41;27;1;9.308692676;1
"10932";41;30;1;10.41204654;1
"10933";41;24;10;19.01437372;1
"10934";41;27;10;14.05612594;1
"10935";41;28;10;16.82135524;1
"10936";41;30;10;10.15468857;1
"10937";41;31;10;9.144421629;1
"10938";41;34;10;1.782340862;1
"10939";41;22;11;55.6495551;1
"10940";41;25;11;20.26557153;1
"10941";41;26;11;22.73237509;1
"10942";41;29;11;12.43258042;1
"10943";41;31;11;10.45585216;1
"10944";41;33;11;7.375770021;1
"10945";41;30;12;6.71321013;1
"10946";41;24;13;23.06365503;1
"10947";41;25;13;22.05065024;1
"10948";41;28;13;12.95550992;1
"10949";41;29;13;8.084873374;1
"10950";41;33;13;5.158110883;1
"10951";41;22;14;38.21765914;1
"10952";41;25;14;20.01916496;1
"10953";41;27;14;7.863107461;1
"10954";41;33;14;2.976043806;1
"10955";41;35;14;1.867214237;1
"10956";41;23;15;25.27036277;1
"10957";41;25;15;12.60232717;1
"10958";41;27;15;6.962354552;1
"10959";41;28;15;10.22039699;1
"10960";41;29;15;5.98220397;1
"10961";41;25;16;10.86105407;1
"10962";41;32;16;5.207392197;1
"10963";41;35;16;1.80971937;1
"10964";41;21;17;41.83709788;1
"10965";41;26;17;12.82956879;1
"10966";41;20;18;47.44147844;1
"10967";41;22;18;17.87816564;1
"10968";41;30;18;1.979466119;1
"10969";41;33;18;1.544147844;1
"10970";41;23;19;5.067761807;1
"10971";41;33;19;1.993155373;1
"10972";41;27;2;15.96167009;1
"10973";41;32;2;4.550308008;1
"10974";41;34;2;4.878850103;1
"10975";41;35;2;1.984941821;1
"10976";41;37;2;1.571526352;1
"10977";41;24;20;2.828199863;1
"10978";41;25;20;4.561259411;1
"10979";41;25;21;2.951403149;1
"10980";41;18;22;36.54209446;1
"10981";41;21;22;4.668035592;1
"10982";41;20;23;5.393566051;1
"10983";41;18;25;13.99315537;1
"10984";41;26;3;16.5229295;1
"10985";41;28;3;15.11841205;1
"10986";41;29;3;12.82135524;1
"10987";41;26;4;28.37508556;1
"10988";41;31;4;7.326488706;1
"10989";41;33;4;7.841204654;1
"10990";41;34;4;3.51266256;1
"10991";41;26;5;22.56262834;1
"10992";41;28;5;16.30390144;1
"10993";41;30;5;3.704312115;1
"10994";41;33;5;5.00752909;1
"10995";41;35;5;3.778234086;1
"10996";41;28;6;17.65639973;1
"10997";41;30;6;12.48733744;1
"10998";41;31;6;10.6201232;1
"10999";41;32;6;9.741273101;1
"11000";41;35;6;5.242984257;1
"11001";41;23;63;0.829568789;1
"11002";41;26;7;23.76454483;1
"11003";41;30;7;12.04928131;1
"11004";41;36;7;2.376454483;1
"11005";41;37;7;4.136892539;1
"11006";41;24;8;39.34017796;1
"11007";41;33;8;10.20123203;1
"11008";41;37;8;4.733744011;1
"11009";41;28;9;17.59342916;1
"11010";41;30;9;12.66255989;1
"11011";41;32;9;12.17522245;1
"11012";42;19;-1;17.85352498;1
"11013";42;24;-1;2.29705681;1
"11014";42;30;-1;1.661875428;1
"11015";42;25;0;19.9890486;1
"11016";42;28;1;14.21765914;1
"11017";42;29;1;6.058863792;1
"11018";42;31;1;5.127994524;1
"11019";42;37;1;1.002053388;1
"11020";42;27;10;18.42847365;1
"11021";42;28;10;18.41478439;1
"11022";42;33;10;5.46201232;1
"11023";42;34;10;7.474332649;1
"11024";42;35;10;3.263518138;1
"11025";42;36;10;5.248459959;1
"11026";42;25;11;25.14715948;1
"11027";42;29;11;6.22587269;1
"11028";42;31;11;9.697467488;1
"11029";42;32;11;8.438056126;1
"11030";42;36;11;3.701574264;1
"11031";42;27;12;17.49486653;1
"11032";42;33;12;5.11156742;1
"11033";42;23;13;28.3394935;1
"11034";42;26;13;17.32238193;1
"11035";42;28;13;10.63381246;1
"11036";42;29;13;11.6440794;1
"11037";42;30;13;9.563312799;1
"11038";42;33;13;4.238193018;1
"11039";42;23;14;18.33264887;1
"11040";42;24;14;27.69336071;1
"11041";42;30;14;4.046543463;1
"11042";42;32;14;4.34770705;1
"11043";42;34;14;4.443531828;1
"11044";42;22;15;30.86652977;1
"11045";42;23;15;28.42984257;1
"11046";42;26;15;7.627652293;1
"11047";42;27;15;15.45242984;1
"11048";42;36;15;2.184804928;1
"11049";42;37;15;0.648870637;1
"11050";42;24;16;11.00068446;1
"11051";42;29;16;4.128678987;1
"11052";42;30;16;2.98973306;1
"11053";42;39;16;1.500342231;1
"11054";42;32;17;2.926762491;1
"11055";42;33;17;2.277891855;1
"11056";42;34;17;2.354551677;1
"11057";42;24;18;5.07871321;1
"11058";42;23;19;7.249828884;1
"11059";42;31;19;2.004106776;1
"11060";42;32;2;6.754277892;1
"11061";42;37;2;1.656399726;1
"11062";42;23;20;6.647501711;1
"11063";42;25;20;2.995208761;1
"11064";42;27;20;1.278576318;1
"11065";42;29;20;2.899383984;1
"11066";42;21;21;7.143052704;1
"11067";42;25;21;4.856947296;1
"11068";42;30;21;0.876112252;1
"11069";42;20;22;6.937713895;1
"11070";42;23;22;3.258042437;1
"11071";42;24;22;1.023956194;1
"11072";42;18;23;21.60711841;1
"11073";42;20;23;3.969883641;1
"11074";42;21;23;1.01026694;1
"11075";42;19;24;4.97467488;1
"11076";42;18;28;7.82477755;1
"11077";42;18;29;9.01026694;1
"11078";42;19;29;1.379876797;1
"11079";42;23;3;41.49212868;1
"11080";42;28;3;18.51882272;1
"11081";42;30;3;9.366187543;1
"11082";42;33;3;2.904859685;1
"11083";42;18;36;4.654346338;1
"11084";42;24;4;35.02806297;1
"11085";42;30;4;11.3155373;1
"11086";42;32;4;9.275838467;1
"11087";42;36;4;1.048596851;1
"11088";42;37;4;5.196440794;1
"11089";42;25;5;29.09514031;1
"11090";42;29;5;13.50855578;1
"11091";42;32;5;10.57905544;1
"11092";42;33;5;7.89596167;1
"11093";42;25;6;21.68651608;1
"11094";42;32;6;13.15537303;1
"11095";42;35;6;7.619438741;1
"11096";42;26;7;24.1889117;1
"11097";42;28;7;17.52498289;1
"11098";42;31;7;9.503080082;1
"11099";42;34;7;3.800136893;1
"11100";42;37;7;1.675564682;1
"11101";42;30;8;12.22176591;1
"11102";42;31;8;12.50102669;1
"11103";42;33;8;5.902806297;1
"11104";42;35;8;3.006160164;1
"11105";42;36;8;5.77412731;1
"11106";42;37;8;2.666666667;1
"11107";42;38;8;2.792607803;1
"11108";42;25;9;38.53251198;1
"11109";42;27;9;22.31622177;1
"11110";42;28;9;21.37166324;1
"11111";42;29;9;17.28952772;1
"11112";42;32;9;5.752224504;1
"11113";42;33;9;10.54893908;1
"11114";43;20;-1;4.514715948;1
"11115";43;25;-1;0.588637919;1
"11116";43;33;0;4.008213552;1
"11117";43;29;1;11.94250513;1
"11118";43;33;1;4.958247775;1
"11119";43;37;1;2.395619439;1
"11120";43;22;10;46.9650924;1
"11121";43;26;10;23.27720739;1
"11122";43;28;10;20.40520192;1
"11123";43;29;10;13.9247091;1
"11124";43;31;10;12.75564682;1
"11125";43;33;10;4.706365503;1
"11126";43;35;10;5.839835729;1
"11127";43;36;10;5.11156742;1
"11128";43;37;10;2.770704997;1
"11129";43;25;11;25.98767967;1
"11130";43;26;11;20.78302533;1
"11131";43;29;11;7.474332649;1
"11132";43;30;11;15.42778919;1
"11133";43;31;11;5.768651608;1
"11134";43;33;11;14.17111567;1
"11135";43;22;12;37.04859685;1
"11136";43;24;12;28.5065024;1
"11137";43;25;12;26.23408624;1
"11138";43;29;12;11.07186858;1
"11139";43;34;12;5.303216975;1
"11140";43;36;12;1.845311431;1
"11141";43;29;13;7.427789185;1
"11142";43;30;13;6.869267625;1
"11143";43;32;13;6.316221766;1
"11144";43;35;13;3.192334018;1
"11145";43;36;13;3.655030801;1
"11146";43;24;14;20.68172485;1
"11147";43;25;14;9.675564682;1
"11148";43;27;14;10.35181383;1
"11149";43;31;14;7.288158795;1
"11150";43;32;14;3.778234086;1
"11151";43;34;14;4.646132786;1
"11152";43;35;14;2.721423682;1
"11153";43;23;15;23.32648871;1
"11154";43;38;15;1.174537988;1
"11155";43;23;16;17.8973306;1
"11156";43;28;16;4.700889802;1
"11157";43;34;16;4.906228611;1
"11158";43;35;16;1.653661875;1
"11159";43;37;16;0.914442163;1
"11160";43;39;16;2.165639973;1
"11161";43;40;16;1.25119781;1
"11162";43;23;17;13.71937029;1
"11163";43;30;17;3.926078029;1
"11164";43;21;18;19.91512663;1
"11165";43;24;18;8.657084189;1
"11166";43;26;18;4.621492129;1
"11167";43;28;18;4.136892539;1
"11168";43;34;18;4.049281314;1
"11169";43;21;19;23.39219713;1
"11170";43;22;19;12.30663929;1
"11171";43;31;19;2.548939083;1
"11172";43;23;2;44.58042437;1
"11173";43;26;2;18.46954141;1
"11174";43;27;2;18.56536619;1
"11175";43;32;2;5.084188912;1
"11176";43;34;2;4.503764545;1
"11177";43;40;2;1.861738535;1
"11178";43;21;21;6.343600274;1
"11179";43;19;22;21.68377823;1
"11180";43;18;23;38.10814511;1
"11181";43;19;23;6.959616701;1
"11182";43;19;24;5.500342231;1
"11183";43;22;24;2.026009582;1
"11184";43;24;26;0.687200548;1
"11185";43;18;27;6.743326489;1
"11186";43;18;29;6.726899384;1
"11187";43;25;3;22.0752909;1
"11188";43;26;3;23.70704997;1
"11189";43;28;3;22.9596167;1
"11190";43;31;3;7.578370979;1
"11191";43;34;3;4.219028063;1
"11192";43;32;4;11.54004107;1
"11193";43;33;4;6.784394251;1
"11194";43;34;4;6.32991102;1
"11195";43;39;4;2.450376454;1
"11196";43;25;5;24.65982204;1
"11197";43;32;5;13.09787817;1
"11198";43;33;5;6.98973306;1
"11199";43;23;6;48.52019165;1
"11200";43;32;6;10.54893908;1
"11201";43;35;6;6.929500342;1
"11202";43;40;6;0.344969199;1
"11203";43;26;7;23.62491444;1
"11204";43;38;7;1.828884326;1
"11205";43;26;8;18.56810404;1
"11206";43;32;8;7.507186858;1
"11207";43;34;8;8.314852841;1
"11208";43;27;9;20.67624914;1
"11209";43;30;9;11.43600274;1
"11210";43;35;9;5.065023956;1
"11211";43;37;9;6.450376454;1
"11212";44;20;-1;7.608487337;1
"11213";44;38;-1;0.725530459;1
"11214";44;32;0;11.38398357;1
"11215";44;29;1;15.03353867;1
"11216";44;38;1;2.633812457;1
"11217";44;25;10;20.87611225;1
"11218";44;27;10;18.72142368;1
"11219";44;28;10;21.29500342;1
"11220";44;32;10;5.138945927;1
"11221";44;33;10;4.292950034;1
"11222";44;35;10;5.349760438;1
"11223";44;39;10;4.528405202;1
"11224";44;42;10;1.338809035;1
"11225";44;24;11;22.54893908;1
"11226";44;29;11;11.03627652;1
"11227";44;30;11;7.518138261;1
"11228";44;32;11;7.559206023;1
"11229";44;33;11;3.348391513;1
"11230";44;27;12;10.67214237;1
"11231";44;28;12;18.24503765;1
"11232";44;33;12;6.124572211;1
"11233";44;35;12;3.633127995;1
"11234";44;36;12;2.699520876;1
"11235";44;37;12;2.847364819;1
"11236";44;26;13;13.71115674;1
"11237";44;31;13;6.718685832;1
"11238";44;33;13;7.247091034;1
"11239";44;34;13;2.576317591;1
"11240";44;28;14;12.57221081;1
"11241";44;29;14;5.464750171;1
"11242";44;36;14;3.167693361;1
"11243";44;23;15;20.54209446;1
"11244";44;24;15;12.19712526;1
"11245";44;25;15;8.443531828;1
"11246";44;29;15;6.948665298;1
"11247";44;33;15;5.385352498;1
"11248";44;37;15;2.978781656;1
"11249";44;21;16;34.98151951;1
"11250";44;24;16;11.6605065;1
"11251";44;26;16;6.494182067;1
"11252";44;33;16;1.401779603;1
"11253";44;37;16;2.458590007;1
"11254";44;21;17;27.87953457;1
"11255";44;23;17;11.61396304;1
"11256";44;28;17;3.208761123;1
"11257";44;35;17;0.999315537;1
"11258";44;24;18;5.856262834;1
"11259";44;26;18;5.519507187;1
"11260";44;30;18;3.159479808;1
"11261";44;38;18;2.094455852;1
"11262";44;20;19;33.5633128;1
"11263";44;24;19;6.666666667;1
"11264";44;30;19;3.121149897;1
"11265";44;32;19;4.59137577;1
"11266";44;28;2;14.99520876;1
"11267";44;29;2;18.4366872;1
"11268";44;31;2;9.431895962;1
"11269";44;32;2;5.084188912;1
"11270";44;37;2;0.845995893;1
"11271";44;24;20;4;1
"11272";44;33;20;0.854209446;1
"11273";44;19;21;22.47227926;1
"11274";44;35;21;0.495550992;1
"11275";44;20;22;8.985626283;1
"11276";44;19;24;7.140314853;1
"11277";44;20;24;6.995208761;1
"11278";44;26;25;2.004106776;1
"11279";44;18;27;6.940451745;1
"11280";44;26;3;18.05886379;1
"11281";44;28;3;16.29021218;1
"11282";44;30;3;10.42847365;1
"11283";44;31;3;13.38809035;1
"11284";44;33;3;4.358658453;1
"11285";44;36;3;4.295687885;1
"11286";44;39;3;1.872689938;1
"11287";44;20;35;0.670773443;1
"11288";44;26;4;19.38672142;1
"11289";44;30;4;11.69883641;1
"11290";44;31;4;7.871321013;1
"11291";44;33;4;4.752908966;1
"11292";44;37;4;3.950718686;1
"11293";44;39;4;1.095140315;1
"11294";44;18;42;1.859000684;1
"11295";44;25;5;19.80287474;1
"11296";44;27;5;16.00821355;1
"11297";44;31;5;9.587953457;1
"11298";44;33;5;3.107460643;1
"11299";44;34;5;8.361396304;1
"11300";44;35;5;5.489390828;1
"11301";44;28;6;16.78850103;1
"11302";44;30;6;8.544832307;1
"11303";44;31;6;16.25462012;1
"11304";44;34;6;7.383983573;1
"11305";44;37;6;4.008213552;1
"11306";44;39;6;3.463381246;1
"11307";44;25;7;37.04312115;1
"11308";44;28;7;20.48186174;1
"11309";44;29;7;15.57563313;1
"11310";44;30;7;12.18617385;1
"11311";44;31;7;9.311430527;1
"11312";44;32;7;11.80835044;1
"11313";44;35;7;1.919233402;1
"11314";44;26;8;27.67145791;1
"11315";44;27;8;25.70841889;1
"11316";44;28;8;18.92128679;1
"11317";44;30;8;14.7926078;1
"11318";44;32;8;10.00684463;1
"11319";44;33;8;9.839835729;1
"11320";44;37;8;4.251882272;1
"11321";44;25;9;24.32032854;1
"11322";44;32;9;12.05749487;1
"11323";44;33;9;7.641341547;1
"11324";45;19;-1;16.23271732;1
"11325";45;25;0;15.46338125;1
"11326";45;33;0;9.478439425;1
"11327";45;39;0;1.478439425;1
"11328";45;28;1;12.04106776;1
"11329";45;30;1;8.125941136;1
"11330";45;36;1;2.721423682;1
"11331";45;26;10;16.85420945;1
"11332";45;27;10;16.10403833;1
"11333";45;29;10;9.938398357;1
"11334";45;34;10;10.770705;1
"11335";45;40;10;3.572895277;1
"11336";45;32;11;9.681040383;1
"11337";45;37;11;2.26146475;1
"11338";45;38;11;5.169062286;1
"11339";45;23;12;35.45790554;1
"11340";45;27;12;13.00752909;1
"11341";45;29;12;18.75975359;1
"11342";45;30;12;7.173169062;1
"11343";45;33;12;6.614647502;1
"11344";45;34;12;4.533880903;1
"11345";45;35;12;8.930869268;1
"11346";45;42;12;0.670773443;1
"11347";45;26;13;17.96577687;1
"11348";45;29;13;10.72689938;1
"11349";45;30;13;6.422997947;1
"11350";45;31;13;6.710472279;1
"11351";45;23;14;18.55715264;1
"11352";45;24;14;10.71047228;1
"11353";45;26;14;13.76865161;1
"11354";45;28;14;7.61670089;1
"11355";45;32;14;2.688569473;1
"11356";45;38;14;2.253251198;1
"11357";45;24;15;11.15400411;1
"11358";45;26;15;9.508555784;1
"11359";45;33;15;4.511978097;1
"11360";45;40;15;0.287474333;1
"11361";45;23;16;15.1266256;1
"11362";45;24;16;6.313483915;1
"11363";45;28;16;7.312799452;1
"11364";45;33;16;2.934976044;1
"11365";45;35;16;4.030116359;1
"11366";45;36;16;1.908281999;1
"11367";45;39;16;0.728268309;1
"11368";45;23;17;13.67830253;1
"11369";45;24;17;8.229979466;1
"11370";45;27;17;8.158795346;1
"11371";45;23;18;16.24366872;1
"11372";45;24;18;5.880903491;1
"11373";45;25;18;7.920602327;1
"11374";45;26;18;8.884325804;1
"11375";45;35;18;1.837097878;1
"11376";45;37;18;0.980150582;1
"11377";45;20;19;40.38877481;1
"11378";45;21;19;11.55920602;1
"11379";45;23;19;10.68035592;1
"11380";45;31;19;1.470225873;1
"11381";45;26;2;17.09514031;1
"11382";45;28;2;15.69062286;1
"11383";45;31;2;8.911704312;1
"11384";45;37;2;1.763175907;1
"11385";45;21;21;5.834360027;1
"11386";45;18;22;45.71115674;1
"11387";45;19;22;13.66187543;1
"11388";45;20;22;10.16837782;1
"11389";45;18;23;28.45174538;1
"11390";45;19;23;11.85489391;1
"11391";45;18;24;22.96235455;1
"11392";45;29;26;0.114989733;1
"11393";45;26;3;21.19370294;1
"11394";45;30;3;11.18685832;1
"11395";45;31;3;9.908281999;1
"11396";45;34;3;6.12183436;1
"11397";45;18;31;6.12183436;1
"11398";45;22;34;1.018480493;1
"11399";45;26;34;0.167008898;1
"11400";45;20;35;0.999315537;1
"11401";45;24;5;31.89869952;1
"11402";45;26;5;19.54551677;1
"11403";45;27;5;12.90622861;1
"11404";45;28;5;16.75564682;1
"11405";45;30;5;11.85215606;1
"11406";45;31;5;11.94524298;1
"11407";45;37;5;2.384668036;1
"11408";45;26;6;23.3155373;1
"11409";45;27;6;16.49007529;1
"11410";45;33;6;6.74880219;1
"11411";45;37;6;5.445585216;1
"11412";45;24;7;37.77138946;1
"11413";45;27;7;16.99383984;1
"11414";45;29;7;14.64750171;1
"11415";45;34;7;3.40862423;1
"11416";45;36;7;2.694045175;1
"11417";45;37;7;4.637919233;1
"11418";45;38;7;3.088295688;1
"11419";45;30;8;9.527720739;1
"11420";45;32;8;11.65776865;1
"11421";45;33;8;7.140314853;1
"11422";45;34;8;7.419575633;1
"11423";45;38;8;2.012320329;1
"11424";45;26;9;20.42162902;1
"11425";45;27;9;15.24709103;1
"11426";45;31;9;11.41136208;1
"11427";45;33;9;7.89596167;1
"11428";45;34;9;8.498288843;1
"11429";45;35;9;7.906913073;1
"11430";45;39;9;7.342915811;1
"11431";46;22;-1;0.369609856;1
"11432";46;24;0;21.08145106;1
"11433";46;27;0;11.18959617;1
"11434";46;29;0;12.7008898;1
"11435";46;31;0;9.330595483;1
"11436";46;33;0;7.586584531;1
"11437";46;36;0;8.290212183;1
"11438";46;39;0;3.783709788;1
"11439";46;27;1;13.3744011;1
"11440";46;32;1;5.538672142;1
"11441";46;25;10;24.70362765;1
"11442";46;30;10;11.84120465;1
"11443";46;32;10;5.522245038;1
"11444";46;40;10;0.673511294;1
"11445";46;27;11;15.43874059;1
"11446";46;29;11;10.0698152;1
"11447";46;34;11;6.105407255;1
"11448";46;38;11;5.672826831;1
"11449";46;28;12;9.49486653;1
"11450";46;33;12;2.874743326;1
"11451";46;37;12;5.144421629;1
"11452";46;24;13;24.62970568;1
"11453";46;25;13;14.15468857;1
"11454";46;29;13;10.19575633;1
"11455";46;30;13;7.40862423;1
"11456";46;33;13;5.196440794;1
"11457";46;38;13;2.798083504;1
"11458";46;25;14;10.02600958;1
"11459";46;37;14;3.975359343;1
"11460";46;42;14;1.727583847;1
"11461";46;25;15;16.31485284;1
"11462";46;28;15;6.518822724;1
"11463";46;37;15;1.664613279;1
"11464";46;39;15;2.162902122;1
"11465";46;41;15;1.527720739;1
"11466";46;44;15;0.8678987;1
"11467";46;23;16;15.93155373;1
"11468";46;26;16;10.22861054;1
"11469";46;27;16;7.419575633;1
"11470";46;28;16;4.810403833;1
"11471";46;29;16;3.600273785;1
"11472";46;38;16;1.976728268;1
"11473";46;23;17;12.94729637;1
"11474";46;26;17;3.203285421;1
"11475";46;29;17;5.171800137;1
"11476";46;31;17;4.177960301;1
"11477";46;42;17;0.249144422;1
"11478";46;21;18;31.63312799;1
"11479";46;25;18;5.00752909;1
"11480";46;27;18;9.075975359;1
"11481";46;31;18;3.296372348;1
"11482";46;36;18;2.083504449;1
"11483";46;42;18;2.078028747;1
"11484";46;28;19;4.339493498;1
"11485";46;32;19;0.769336071;1
"11486";46;33;19;0.328542094;1
"11487";46;40;19;0.41889117;1
"11488";46;28;2;10.34086242;1
"11489";46;31;2;6.765229295;1
"11490";46;34;2;3.397672827;1
"11491";46;38;2;2.510609172;1
"11492";46;20;20;22.7980835;1
"11493";46;26;20;3.211498973;1
"11494";46;20;21;19.82477755;1
"11495";46;23;21;2.962354552;1
"11496";46;24;21;1.420944559;1
"11497";46;20;22;7.44421629;1
"11498";46;19;23;11.08555784;1
"11499";46;32;23;0.988364134;1
"11500";46;22;24;1.552361396;1
"11501";46;25;24;1.070499658;1
"11502";46;18;25;20.28747433;1
"11503";46;18;27;14.07802875;1
"11504";46;29;4;15.35386721;1
"11505";46;30;4;8.991101985;1
"11506";46;31;4;10.28610541;1
"11507";46;34;4;7.578370979;1
"11508";46;30;5;13.5523614;1
"11509";46;28;6;16.39972621;1
"11510";46;30;6;7.641341547;1
"11511";46;38;6;4.375085558;1
"11512";46;26;7;19.1266256;1
"11513";46;34;7;9.029431896;1
"11514";46;32;8;11.45516769;1
"11515";46;39;8;3.403148528;1
"11516";46;25;9;23.01437372;1
"11517";46;27;9;15.37577002;1
"11518";46;31;9;8.569472964;1
"11519";46;33;9;8.580424367;1
"11520";46;37;9;4.197125257;1
"11521";46;40;9;0.577686516;1
"11522";47;20;-1;11.14579055;1
"11523";47;25;0;18.43394935;1
"11524";47;28;0;18.67488022;1
"11525";47;30;0;11.74537988;1
"11526";47;33;0;9.563312799;1
"11527";47;34;0;5.664613279;1
"11528";47;40;0;2.176591376;1
"11529";47;41;0;3.997262149;1
"11530";47;25;1;20.65160849;1
"11531";47;31;1;7.490759754;1
"11532";47;32;1;9.987679671;1
"11533";47;33;1;5.333333333;1
"11534";47;34;1;4.246406571;1
"11535";47;37;1;2.450376454;1
"11536";47;38;1;6.318959617;1
"11537";47;25;10;25.3744011;1
"11538";47;27;10;17.47843943;1
"11539";47;28;10;10.41478439;1
"11540";47;31;10;11.6605065;1
"11541";47;34;10;8.574948665;1
"11542";47;38;10;6.108145106;1
"11543";47;40;10;3.455167693;1
"11544";47;27;11;16.81587953;1
"11545";47;30;11;10.26146475;1
"11546";47;33;11;8.298425736;1
"11547";47;36;11;2.943189596;1
"11548";47;41;11;2.376454483;1
"11549";47;26;12;16.33675565;1
"11550";47;31;12;7.742642026;1
"11551";47;34;12;3.000684463;1
"11552";47;35;12;5.741273101;1
"11553";47;37;12;6.283367556;1
"11554";47;38;12;5.242984257;1
"11555";47;39;12;2.001368925;1
"11556";47;25;13;13.89185489;1
"11557";47;26;13;12.86516085;1
"11558";47;29;13;6.661190965;1
"11559";47;35;13;4.34770705;1
"11560";47;24;14;15.9945243;1
"11561";47;25;14;11.51266256;1
"11562";47;28;14;8.358658453;1
"11563";47;32;14;8;1
"11564";47;34;14;5.374401095;1
"11565";47;38;14;3.671457906;1
"11566";47;40;14;2.288843258;1
"11567";47;21;15;48.57494867;1
"11568";47;25;15;9.744010951;1
"11569";47;26;15;10.56810404;1
"11570";47;29;15;5.623545517;1
"11571";47;32;15;4.183436003;1
"11572";47;22;16;22.40657084;1
"11573";47;23;16;17.93292266;1
"11574";47;25;16;11.45790554;1
"11575";47;31;16;6.253251198;1
"11576";47;33;16;6.412046543;1
"11577";47;38;16;0.76386037;1
"11578";47;24;17;5.514031485;1
"11579";47;25;17;5.837097878;1
"11580";47;28;17;4.183436003;1
"11581";47;42;17;0.410677618;1
"11582";47;20;18;73.22108145;1
"11583";47;23;18;12.87611225;1
"11584";47;26;18;6.704996578;1
"11585";47;27;18;4.993839836;1
"11586";47;37;18;1.223819302;1
"11587";47;38;18;1.856262834;1
"11588";47;19;19;66.20123203;1
"11589";47;20;19;45.20465435;1
"11590";47;22;19;10.82272416;1
"11591";47;25;2;19.36208077;1
"11592";47;31;2;5.574264203;1
"11593";47;32;2;6.765229295;1
"11594";47;37;2;4.744695414;1
"11595";47;38;2;3.537303217;1
"11596";47;39;2;2.458590007;1
"11597";47;44;2;0.955509925;1
"11598";47;24;20;3.039014374;1
"11599";47;22;21;6.214921287;1
"11600";47;19;22;18.07255305;1
