"rr";"rr2";"age";"age2";"tenure";"slack";"abol";"seasonal";"head";"married";"dkids";"dykids";"smsa";"nwhite";"yridspl";"school12";"male";"statemb";"stateur";"y"
0,2366771;0,0560161;29;84,1;3;0;0;0;1;1;0;0;0;0;5;0;1;154;9,2;0
0,364;0,132496;37;136,9;1;0;0;0;1;1;1;0;1;0;7;0;1;200;5;0
0,5;0,25;37;136,9;2;0;0;0;1;0;0;0;1;0;6;0;0;158;8,9;0
0,4389535;0,1926802;24;57,6;7;1;0;0;1;1;1;1;0;0;5;0;1;154;9,2;1
0,5;0,25;61;372,1;4;0;0;0;0;0;0;0;1;0;4;0;0;196;3,9;1
0,3448276;0,1189061;36;129,6;4;1;0;0;1;1;1;0;1;0;1;0;1;179;11;1
0,4789157;0,2293602;23;52,9;1;1;0;0;1;1;1;1;1;0;6;0;1;168;7,4;1
0,1949891;0,0380207;33;108,9;2;1;0;0;1;1;1;1;0;0;2;1;1;166;9,7;1
0,475827;0,2264113;26;67,6;3;1;0;0;1;1;1;1;1;0;5;0;1;190;5,4;1
0,482659;0,2329597;45;202,5;11;0;0;0;1;1;1;0;0;1;4;0;1;167;5,4;1
0,5192308;0,2696006;36;129,6;2;0;0;0;0;1;0;0;0;0;2;0;0;168;8;1
0,4274406;0,1827055;24;57,6;1;1;0;0;1;0;1;1;0;0;6;0;1;171;6,3;0
0,2743506;0,0752683;32;102,4;7;1;0;0;1;1;1;1;0;0;2;0;1;156;10,3;1
0,498008;0,2480119;49;240,1;1;0;0;0;1;1;0;0;0;0;1;1;1;147;12,3;1
0,480916;0,2312802;31;96,1;10;0;1;0;1;1;1;1;0;0;5;0;1;193;6;1
0,4975124;0,2475186;54;291,6;25;0;0;1;1;0;0;0;0;0;2;0;1;172;6,9;1
0,5987654;0,35852;59;348,1;27;0;0;0;1;0;0;0;1;0;10;0;1;291;6,6;1
0,4288991;0,1839544;24;57,6;1;1;0;0;1;0;0;0;1;0;6;0;1;197;6,4;1
0,5;0,25;41;168,1;4;0;0;0;1;1;1;1;1;1;7;0;1;204;3,6;1
0,2488688;0,0619357;43;184,9;1;0;1;0;1;1;1;0;0;0;3;0;1;159;7,2;1
0,3175966;0,1008676;41;168,1;11;1;0;0;1;1;0;0;1;0;3;0;1;143;7;1
0,6681615;0,4464397;35;122,5;2;1;0;0;0;0;0;0;1;0;1;0;1;145;8,6;0
0,5405405;0,2921841;35;122,5;1;1;0;0;1;1;0;0;1;1;3;0;1;165;5,4;1
0,49;0,2401;38;144,4;2;0;1;0;1;1;1;0;1;0;4;0;1;147;8,9;1
0,5;0,25;41;168,1;1;1;0;0;1;0;0;0;1;0;1;1;1;147;12,3;0
0,5031447;0,2531546;57;324,9;8;0;0;0;1;0;0;0;0;0;7;0;0;157;6;0
0,369028;0,1361817;38;144,4;4;1;0;0;1;1;0;0;1;0;8;0;1;258;4,1;0
0,4169492;0,1738466;41;168,1;3;0;0;0;1;1;1;0;0;1;5;1;1;125;6,2;0
0,2727273;0,0743802;52;270,4;4;1;0;0;1;1;0;0;1;0;7;0;1;204;3,6;0
0,5;0,25;28;78,4;4;0;0;0;0;1;1;1;0;0;10;1;0;260;7,2;1
0,5;0,25;33;108,9;8;0;0;0;1;1;1;0;0;0;5;0;1;193;6;0
0,5185185;0,2688614;25;62,5;1;1;0;0;0;0;0;0;0;0;2;0;1;211;18;0
0,48;0,2304;33;108,9;4;1;0;0;1;1;1;0;1;0;4;0;1;161;9;0
0,5180723;0,2683989;23;52,9;1;1;0;0;0;0;0;0;0;0;10;0;1;246;6,3;1
0,5;0,25;37;136,9;2;0;0;0;1;1;1;0;0;0;4;0;1;186;5,9;1
0,441704;0,1951025;33;108,9;1;1;0;0;0;0;0;0;1;0;1;1;1;177;7,5;1
0,4784946;0,2289571;24;57,6;3;0;0;0;1;0;1;1;1;0;3;0;0;161;9,1;1
0,5;0,25;42;176,4;5;0;0;0;0;1;1;0;1;0;4;0;0;196;3,9;1
0,3262956;0,1064688;27;72,9;5;1;0;0;1;1;1;1;0;0;6;0;1;179;7,4;1
0,5217391;0,2722117;53;280,9;2;1;0;0;1;1;0;0;0;0;3;0;1;125;6;0
0,4111111;0,1690124;40;160;3;1;0;0;1;1;1;0;0;0;4;0;1;185;5,9;1
0,5170068;0,267296;57;324,9;27;1;0;0;1;0;0;0;1;0;6;0;0;225;10,8;1
0,3948127;0,1558771;23;52,9;2;1;0;0;0;1;0;0;1;1;8;0;1;166;5,1;0
0,449848;0,2023633;58;336,4;11;0;0;0;1;1;0;0;0;0;9;0;1;180;5,1;1
0,4493671;0,2019308;48;230,4;6;1;0;0;1;1;1;0;0;0;6;0;1;225;10,8;0
0,5987055;0,3584483;48;230,4;27;1;0;0;1;0;0;0;1;0;6;0;1;228;4;1
0,24;0,0576;52;270,4;32;1;0;0;1;0;0;0;1;0;4;0;1;180;6,5;1
0,323689;0,1047746;26;67,6;2;1;0;0;1;1;1;1;1;1;2;0;1;166;9,7;1
0,4983923;0,2483949;24;57,6;2;1;0;0;1;0;1;1;0;0;3;1;0;166;7,4;1
0,5;0,25;22;48,4;1;1;0;0;1;0;0;0;0;0;6;0;1;184;4,5;0
0,3799283;0,1443455;30;90;9;0;0;0;1;1;0;0;1;0;1;0;1;190;10,3;1
0,5;0,25;45;202,5;5;0;0;0;0;1;1;0;1;0;4;0;0;180;6,5;1
0,4556701;0,2076352;52;270,4;17;0;0;0;1;1;0;0;1;0;5;0;1;225;11,8;0
0,3970588;0,1576557;38;144,4;3;0;0;0;1;1;1;0;0;0;2;0;1;125;8,6;1
0,5211267;0,2715731;49;240,1;30;0;0;0;0;1;0;0;0;0;6;0;0;225;10,8;1
0,2733813;0,0747373;59;348,1;3;1;0;0;1;0;0;0;1;0;6;0;1;120;7,8;0
0,3403756;0,1158555;35;122,5;6;0;0;0;1;1;1;0;1;0;3;0;1;140;9,3;1
0,525641;0,2762985;45;202,5;7;0;0;0;1;1;0;0;1;0;8;0;1;263;7,1;1
0,3200723;0,1024463;38;144,4;10;0;0;0;1;0;0;0;1;0;10;0;1;224;6,6;1
0,4668588;0,2179571;22;48,4;1;1;0;0;0;1;1;1;1;0;8;0;1;187;6;1
0,5026455;0,2526525;20;40;2;1;0;0;0;0;0;0;1;0;6;0;1;196;8,1;0
0,3939394;0,1551883;37;136,9;3;0;0;0;1;1;1;1;1;0;10;0;1;210;7,5;1
0,4859813;0,2361778;27;72,9;2;1;0;0;0;0;0;0;1;1;8;0;1;180;5,1;1
0,4251208;0,1807277;41;168,1;15;0;0;0;1;1;0;0;1;0;3;0;1;170;7,2;0
0,522449;0,2729529;35;122,5;5;0;0;0;0;1;1;0;0;0;5;0;0;189;8,9;0
0,3483146;0,1213231;33;108,9;3;1;0;0;1;1;1;0;0;0;5;0;1;189;8,7;1
0,5518519;0,3045405;34;115,6;2;1;0;0;1;1;0;0;1;0;2;1;1;154;8,3;0
0,5;0,25;46;211,6;4;0;0;0;1;1;0;0;1;1;10;1;1;175;6,2;0
0,552;0,304704;26;67,6;3;0;1;0;1;0;0;0;0;0;4;0;1;175;5;0
0,5251256;0,2757569;43;184,9;3;1;0;0;0;1;1;0;1;1;8;0;0;263;7,1;1
0,4195122;0,1759905;52;270,4;2;0;0;0;1;1;1;0;1;0;1;0;1;136;9,4;1
0,49;0,2401;45;202,5;1;0;0;0;1;0;0;0;0;0;8;0;0;187;6;1
0,3653846;0,1335059;25;62,5;1;1;0;0;0;0;0;0;1;0;8;1;1;156;3,5;0
0,5;0,25;48;230,4;2;1;0;0;0;0;0;0;1;0;10;1;1;282;9;1
0,5815217;0,3381675;21;44,1;5;0;0;0;1;1;1;1;0;0;2;0;1;105;9,9;1
0,394958;0,1559918;31;96,1;3;0;0;1;1;1;1;0;0;0;2;0;1;166;9,7;1
0,4461538;0,1990533;34;115,6;2;0;0;0;1;1;1;0;1;0;1;0;1;156;9;1
0,3752536;0,1408152;38;144,4;2;0;0;0;1;1;1;0;1;0;6;0;1;195;4,2;1
0,381579;0,1456025;57;324,9;9;0;1;0;1;1;0;0;0;0;8;0;1;134;3,1;0
0,4299065;0,1848196;27;72,9;4;1;0;0;0;1;1;1;1;0;9;0;1;279;5;1
0,5204082;0,2708246;33;108,9;1;1;0;0;0;1;1;0;1;1;5;0;0;135;5,9;1
0,5;0,25;28;78,4;5;0;0;0;1;1;0;0;1;0;4;0;1;196;3,9;0
0,1680831;0,0282519;41;168,1;2;0;0;0;1;1;1;0;1;0;6;1;1;188;10,8;1
0,4394619;0,1931268;30;90;3;0;1;0;1;0;1;0;0;0;1;0;0;176;8,5;1
0,4193548;0,1758585;40;160;3;1;0;0;1;0;0;0;1;0;8;1;1;210;6,7;1
0,3648352;0,1331047;34;115,6;4;0;0;0;1;1;0;0;1;0;6;1;1;175;5,3;0
0,5192308;0,2696006;33;108,9;1;1;0;0;0;1;1;1;1;0;1;0;0;147;7,7;1
0,5;0,25;24;57,6;2;0;0;0;1;0;0;0;1;0;10;0;0;175;6,2;1
0,5209003;0,2713371;43;184,9;15;0;1;0;1;1;1;0;1;0;3;0;1;214;9,1;0
0,5015197;0,251522;21;44,1;2;0;0;0;0;0;1;0;1;0;9;0;1;272;6;1
0,3947369;0,1558172;21;44,1;3;1;0;0;1;1;1;1;1;0;10;0;1;210;7,5;0
0,4942197;0,2442531;44;193,6;10;0;0;0;1;1;1;0;1;0;2;0;1;158;7,8;0
0,3211921;0,1031643;45;202,5;16;1;0;0;1;1;0;0;1;1;2;0;1;90;13,7;1
0,4981685;0,2481719;53;280,9;2;0;0;0;0;0;1;0;1;0;7;0;0;236;3,3;1
0,5549598;0,3079804;28;78,4;5;0;0;0;0;1;0;0;0;0;5;0;0;211;8,5;0
0,3942857;0,1554612;58;336,4;12;1;0;0;0;1;0;0;1;1;4;0;0;166;7,2;1
0,6173469;0,3811173;43;184,9;13;0;0;0;1;0;1;0;0;0;5;0;1;140;9,3;0
0,2341629;0,0548323;48;230,4;13;1;0;0;1;1;1;0;0;0;5;1;1;211;8,5;1
0,2700422;0,0729228;42;176,4;3;0;0;0;1;1;1;0;1;0;6;0;1;135;6,2;0
0,48;0,2304;58;336,4;18;1;0;0;1;1;1;0;1;0;4;0;1;161;9;1
0,3693467;0,136417;28;78,4;7;1;0;0;0;1;1;1;1;0;4;0;0;147;8,9;1
0,305668;0,0934329;22;48,4;4;1;0;0;1;0;0;0;1;0;9;0;1;184;5,7;1
0,3933333;0,1547111;34;115,6;1;1;0;0;0;0;1;1;1;1;4;0;1;166;7,2;1
0,5198238;0,2702168;32;102,4;4;0;0;0;0;1;1;1;1;0;7;0;1;135;6,3;0
0,3002545;0,0901527;44;193,6;14;0;0;0;1;1;0;0;0;0;5;0;1;120;8;1
0,5988372;0,358606;25;62,5;1;1;0;0;1;0;0;0;1;0;5;0;1;213;7,4;0
0,4006515;0,1605216;24;57,6;1;0;0;1;1;0;1;1;1;0;1;0;0;110;11,9;1
0,5;0,25;34;115,6;5;1;0;0;0;1;1;1;0;0;4;0;0;198;6;1
0,5641026;0,3182117;27;72,9;4;1;0;0;0;0;0;0;1;1;1;0;1;140;12,9;1
0,52657;0,277276;24;57,6;1;0;0;0;0;0;0;0;0;0;3;0;1;105;7,2;1
0,5;0,25;58;336,4;13;1;0;0;1;1;0;0;1;0;2;0;1;125;5,4;1
0,48;0,2304;21;44,1;6;1;0;0;0;0;0;0;1;0;4;0;1;161;9;1
0,6;0,36;31;96,1;6;1;0;0;1;1;1;1;0;0;5;0;1;213;7,4;1
0,2839674;0,0806375;28;78,4;4;1;0;0;0;1;0;0;1;0;5;0;1;213;7,4;1
0,5931035;0,3517717;35;122,5;1;1;0;0;0;1;1;0;0;0;2;0;0;124;9;1
0,3266667;0,1067111;43;184,9;18;0;0;0;1;1;1;0;1;0;4;0;1;147;8,9;1
0,4829932;0,2332824;28;78,4;10;1;0;0;0;0;1;0;1;1;5;0;0;161;8,1;1
0,6911765;0,4777249;46;211,6;2;1;0;0;1;1;1;0;1;1;4;0;1;204;8,8;1
0,532967;0,2840539;36;129,6;2;1;0;0;1;1;1;0;1;0;7;0;1;213;6,4;0
0,5026455;0,2526525;49;240,1;2;1;0;0;1;1;0;0;0;0;6;0;1;147;7;1
0,5;0,25;22;48,4;4;0;0;0;0;0;0;0;0;0;6;0;1;184;4,5;0
0,5;0,25;25;62,5;2;1;0;0;1;0;0;0;1;0;10;0;1;245;5,8;0
0,5;0,25;21;44,1;1;0;0;0;0;0;1;0;1;0;4;0;1;196;7,2;1
0,4790997;0,2295365;35;122,5;1;1;0;0;0;1;0;0;1;1;3;0;0;161;9,1;1
0,57;0,3249;40;160;1;1;0;0;1;1;1;0;0;0;1;0;1;140;12,9;0
0,6503497;0,4229547;31;96,1;3;0;0;0;1;0;0;0;1;0;8;0;1;238;5,7;1
0,2726046;0,0743133;39;152,1;2;1;0;0;1;1;1;0;1;0;9;0;1;245;5,2;1
0,2376682;0,0564862;25;62,5;5;1;0;0;1;1;1;1;0;0;1;0;1;95;9,2;1
0,2608025;0,0680179;24;57,6;1;1;0;0;1;0;0;0;0;0;2;0;1;156;10,3;1
0,465;0,216225;30;90;8;0;0;0;1;1;1;1;1;0;4;1;1;186;5,9;1
0,4454023;0,1983832;56;313,6;40;0;0;0;1;1;0;0;1;0;10;1;1;196;6,4;1
0,1738197;0,0302133;45;202,5;6;0;0;0;1;0;0;0;0;0;3;1;1;156;10;1
0,5329815;0,2840693;39;152,1;7;1;0;0;1;1;1;0;0;0;6;1;1;213;7,7;1
0,2743682;0,0752779;41;168,1;4;0;0;0;1;1;0;0;1;0;10;0;1;96;5,9;0
0,2198391;0,0483292;32;102,4;2;1;0;0;1;1;1;1;1;0;3;0;1;158;7,8;0
0,2626728;0,068997;30;90;3;1;0;0;1;1;1;1;1;0;8;1;1;263;7,1;0
0,3287671;0,1080878;35;122,5;12;0;0;0;1;1;1;0;0;0;4;0;1;120;8,9;1
0,3878584;0,1504341;46;211,6;3;0;1;0;1;1;0;0;1;0;9;0;1;279;5;0
0,5;0,25;32;102,4;5;0;1;0;0;0;0;0;1;0;4;0;1;167;5,4;1
0,5022222;0,2522272;21;44,1;1;1;0;0;1;0;0;0;0;0;4;0;0;180;6,5;1
0,5189874;0,2693479;34;115,6;5;0;0;0;1;1;1;1;1;0;10;0;1;291;6,9;1
0,3637993;0,1323499;30;90;4;1;0;0;1;0;0;0;1;1;1;0;0;182;14,3;1
0,4929577;0,2430073;21;44,1;1;1;0;0;0;0;0;0;0;0;10;1;1;193;6,9;0
0,4456522;0,1986059;26;67,6;1;1;0;0;1;1;0;0;1;0;1;0;1;147;12,3;1
0,5;0,25;27;72,9;1;1;0;0;0;1;1;1;1;1;10;0;1;245;5,8;1
0,1241565;0,0154148;39;152,1;6;0;0;0;1;0;1;0;1;0;9;0;1;224;4,9;0
0,3504823;0,1228379;44;193,6;10;0;0;0;1;1;1;0;0;0;3;0;1;105;10,8;0
0,54375;0,295664;58;336,4;8;1;0;0;1;0;0;0;1;0;4;0;0;120;8,9;1
0,4592145;0,210878;31;96,1;3;0;0;0;0;0;0;0;1;0;3;0;1;147;9,4;1
0,441704;0,1951025;32;102,4;13;1;0;0;1;1;1;1;0;0;1;0;1;177;7,5;1
0,519337;0,2697109;61;372,1;3;1;0;0;1;1;0;0;1;0;3;0;1;223;15;1
0,5215054;0,2719678;23;52,9;1;1;0;0;1;1;1;0;1;0;3;0;1;205;10;1
0,5421687;0,2939469;58;336,4;35;0;0;0;0;1;0;0;1;0;6;0;0;195;4,2;1
0,5509259;0,3035194;25;62,5;3;0;0;0;1;1;1;1;0;0;2;0;1;163;6,1;1
0,5;0,25;44;193,6;1;0;0;0;1;0;0;0;1;1;5;0;1;192;3,8;0
0,2802548;0,0785427;27;72,9;5;1;0;0;1;1;1;1;0;0;5;0;1;179;8,7;0
0,5194445;0,2698226;22;48,4;1;1;0;0;1;0;0;0;1;0;4;0;1;189;7;0
0,5;0,25;27;72,9;3;0;0;1;1;1;0;0;1;0;8;0;1;208;4,6;0
0,5;0,25;38;144,4;4;1;0;0;1;0;0;0;0;0;4;0;1;173;7,9;0
0,4980843;0,2480879;29;84,1;9;0;0;0;1;0;0;0;0;0;3;0;0;196;7,3;1
0,2859813;0,0817853;54;291,6;2;0;1;0;1;1;1;0;0;0;9;0;1;186;5,8;1
0,3384224;0,1145297;42;176,4;17;0;0;0;0;1;1;0;1;1;5;0;0;135;5,9;1
0,3201754;0,1025123;27;72,9;3;1;0;0;1;0;0;0;1;0;10;0;1;185;5;0
0,5638766;0,3179569;45;202,5;3;0;0;0;1;0;1;0;1;1;6;0;0;250;6,3;1
0,5;0,25;28;78,4;2;0;0;0;1;1;1;1;1;0;7;0;1;157;6;0
0,5026455;0,2526525;34;115,6;4;1;0;0;1;0;1;0;0;1;6;0;0;125;5,6;1
0,4383562;0,1921561;47;220,9;25;0;0;0;1;1;0;0;1;0;5;0;1;228;5,3;1
0,2407045;0,0579387;41;168,1;7;1;0;0;1;1;1;0;1;1;5;0;1;125;6,2;1
0,3688889;0,136079;28;78,4;11;0;0;0;1;1;1;1;1;0;4;0;1;166;7,2;0
0,480663;0,2310369;22;48,4;6;0;0;0;1;1;0;0;1;0;3;0;1;161;9,1;0
0,5180723;0,2683989;24;57,6;1;1;0;0;0;0;0;0;1;0;10;0;0;224;6,6;1
0,5020747;0,252079;27;72,9;2;1;0;0;1;0;1;1;1;0;8;1;0;205;3,5;0
0,3917198;0,1534444;26;67,6;1;0;0;0;0;0;0;0;0;1;5;0;1;125;6,2;1
0,3509235;0,1231473;31;96,1;5;1;0;0;1;1;1;1;0;0;6;0;1;140;8,8;1
0,5019011;0,2519048;26;67,6;5;1;0;0;1;1;0;0;0;0;9;0;1;200;5,9;0
0,5;0,25;36;129,6;9;0;0;0;1;1;1;1;0;0;5;0;1;189;8,7;1
0,394402;0,155553;38;144,4;17;0;0;0;1;1;1;1;1;0;5;0;1;158;7;1
0,3755656;0,1410495;29;84,1;5;0;0;0;1;0;0;0;1;0;10;0;1;210;7,5;1
0,524229;0,2748161;23;52,9;4;0;0;0;0;0;0;0;1;0;7;0;1;229;7,6;0
0,52;0,2704;38;144,4;2;1;0;0;1;1;1;0;1;0;4;1;1;189;7;1
0,3746702;0,1403777;36;129,6;1;0;0;1;0;0;0;0;1;0;6;0;1;150;2,5;1
0,5;0,25;22;48,4;2;1;0;0;0;0;0;0;1;0;2;1;1;172;6,9;1
0,5442177;0,2961729;20;40;5;0;0;0;1;1;0;0;1;0;5;0;1;120;9,8;0
0,2048331;0,0419566;30;90;3;0;0;0;1;1;1;0;1;0;10;0;1;225;7,3;1
0,2626932;0,0690077;29;84,1;1;0;0;0;1;1;1;0;1;0;9;1;1;145;7,5;0
0,5251799;0,2758139;23;52,9;9;0;1;0;1;1;1;1;0;0;8;0;1;263;7,1;0
0,4873646;0,2375243;36;129,6;12;1;0;0;1;1;1;1;1;0;10;0;1;206;7,1;1
0,3699059;0,1368304;47;220,9;15;1;0;0;0;1;0;0;0;0;5;0;0;120;9,8;1
0,4830509;0,2333381;36;129,6;3;1;0;0;0;0;0;0;1;0;6;0;1;168;7,4;0
0,4954955;0,2455158;24;57,6;1;1;0;0;0;0;0;0;1;1;10;0;0;260;7,2;1
0,3943662;0,1555247;25;62,5;2;0;0;0;0;0;1;0;1;1;10;1;0;210;7,5;1
0,5197133;0,2701019;56;313,6;37;0;0;0;1;1;1;0;1;0;1;0;1;147;7,7;1
0,5172414;0,2675386;31;96,1;2;0;0;0;0;0;0;0;0;0;2;0;0;205;11,8;1
0,3917051;0,1534329;35;122,5;4;0;0;0;0;1;1;1;1;0;8;0;1;166;5,1;0
0,5194175;0,2697945;39;152,1;2;0;0;1;0;1;1;0;0;0;9;0;0;200;5,4;1
0,5195122;0,2698929;55;302,5;15;0;1;0;1;1;0;0;1;0;4;1;1;224;8;1
0,5238096;0,2743765;22;48,4;1;1;0;0;0;0;0;0;1;0;5;0;1;190;8,2;0
0,3226415;0,1040976;42;176,4;18;1;0;0;1;1;0;0;0;0;4;1;1;171;7,7;1
0,3366142;0,1133091;46;211,6;3;0;0;0;1;0;0;0;1;0;2;0;1;158;7,8;0
0,5021097;0,2521141;43;184,9;5;0;0;0;0;1;0;0;1;0;10;0;0;196;6,4;0
0,4898785;0,239981;25;62,5;1;0;0;0;1;0;0;0;1;0;9;0;1;199;6,2;1
0,3148479;0,0991292;35;122,5;10;1;0;0;1;1;1;0;1;0;3;1;1;170;7,2;1
0,4506329;0,20307;53;280,9;16;0;0;1;1;1;0;0;0;0;10;0;1;225;5,4;1
0,337037;0,113594;42;176,4;16;1;0;0;1;0;1;0;1;0;2;0;0;84;11,1;1
0,5208333;0,2712674;35;122,5;1;0;0;0;1;0;1;0;0;0;4;0;1;197;7,1;0
0,6153846;0,3786983;50;250;1;0;0;0;1;1;1;0;1;0;7;0;0;151;7,9;0
0,4553991;0,2073883;25;62,5;1;1;0;0;1;1;0;0;1;0;6;1;1;205;12;1
0,3927126;0,1542232;27;72,9;3;0;0;0;0;0;0;0;1;0;9;0;1;236;4,1;1
0,395;0,156025;20;40;1;0;1;0;0;0;0;0;1;0;4;1;0;166;7,2;0
0,4676113;0,2186604;45;202,5;13;0;0;0;1;1;1;0;1;0;9;0;1;280;5,4;0
0,4179105;0,1746491;48;230,4;2;1;0;0;1;0;0;0;1;1;1;0;1;136;9,4;0
0,4897959;0,2399001;22;48,4;3;1;0;0;1;0;0;0;1;0;5;0;1;171;8,1;0
0,2923434;0,0854646;38;144,4;10;0;0;1;1;1;1;1;0;0;8;0;1;145;7,8;0
0,5253165;0,2759574;20;40;2;1;0;0;1;1;1;0;1;0;10;0;1;276;9,2;0
0,5212355;0,2716865;34;115,6;9;1;0;0;1;1;1;1;1;0;3;0;1;185;7;1
0,5193799;0,2697554;29;84,1;1;0;1;0;1;1;0;0;1;0;7;0;1;252;5,2;0
0,4156626;0,1727754;58;336,4;5;0;0;0;1;1;1;0;0;0;10;0;1;175;6,2;1
0,5186441;0,2689917;30;90;6;1;0;0;1;0;0;0;1;0;5;0;1;205;13,1;1
0,5;0,25;36;129,6;3;1;0;0;0;0;0;0;1;1;9;1;0;272;6;1
0,3952569;0,156228;46;211,6;3;1;0;0;1;0;0;0;1;0;10;1;1;210;7,5;1
0,6178862;0,3817833;21;44,1;1;0;0;0;1;0;0;0;0;0;9;0;1;186;5,8;0
0,5983264;0,3579945;22;48,4;1;1;0;0;0;0;0;0;1;0;8;0;1;258;4,1;1
0,478836;0,2292839;36;129,6;1;1;0;0;1;1;1;1;1;1;2;1;1;168;8;1
0,5;0,25;32;102,4;1;0;0;0;0;1;1;1;1;0;10;0;0;225;7,3;0
0,5442177;0,2961729;20;40;1;1;0;0;0;0;0;0;1;1;5;0;1;175;4,5;0
0,4642857;0,2155612;35;122,5;7;1;0;0;1;0;0;0;0;0;2;0;1;132;10,1;1
0,303438;0,0920746;33;108,9;9;0;0;0;1;1;1;1;1;0;1;0;1;182;14,3;0
0,4902913;0,2403855;22;48,4;2;0;0;0;0;0;0;0;1;0;9;0;1;199;6,2;1
0,5015197;0,251522;26;67,6;6;0;0;0;1;1;1;1;1;0;9;0;1;272;6;1
0,4980695;0,2480732;44;193,6;2;0;0;0;1;0;0;0;1;1;3;1;1;150;6,3;0
0,2993289;0,0895978;37;136,9;13;0;1;0;0;1;1;1;1;0;10;1;0;282;9;0
0,4375;0,1914063;26;67,6;1;0;0;0;1;1;1;1;0;0;4;0;1;140;9,5;1
0,5666667;0,3211111;25;62,5;2;1;0;0;1;1;1;1;1;1;4;0;1;206;8,4;0
0,5;0,25;20;40;2;1;0;0;0;1;0;0;1;0;1;0;1;147;12,3;0
0,392283;0,1538859;25;62,5;5;0;0;0;1;1;1;1;0;0;3;0;1;118;7,1;1
0,3259557;0,1062471;48;230,4;2;1;0;0;1;1;0;0;0;0;3;0;1;156;10;1
0,2648148;0,0701269;27;72,9;2;0;0;1;0;0;0;0;0;0;2;0;1;132;10,1;0
0,4685315;0,2195217;26;67,6;3;0;0;0;1;1;1;1;0;0;2;0;1;124;9;1
0,2762346;0,0763055;36;129,6;3;0;0;1;1;1;1;0;1;0;2;1;1;166;9,7;1
0,2540717;0,0645524;31;96,1;2;0;0;0;1;1;1;0;0;0;5;0;1;159;5;0
0,4564103;0,2083103;54;291,6;21;0;0;0;1;0;0;0;1;0;8;0;0;205;3,5;0
0,2255556;0,0508753;28;78,4;2;1;0;0;1;1;1;1;1;0;4;0;1;203;5,7;1
0,5158371;0,2660879;24;57,6;2;0;0;0;1;1;1;1;0;0;10;0;1;144;2,7;1
0,3203883;0,1026487;44;193,6;3;1;0;0;1;1;0;0;1;0;9;0;1;200;5,9;1
0,2888199;0,0834169;49;240,1;7;0;1;0;1;0;0;0;0;0;6;1;1;196;6,1;0
0,5;0,25;22;48,4;2;1;0;0;0;0;0;0;1;0;9;0;1;272;6;0
0,4637681;0,2150809;39;152,1;5;0;0;0;1;1;1;0;1;0;3;0;1;185;9,5;0
0,3166667;0,1002778;45;202,5;10;0;0;0;1;1;1;0;0;0;2;0;1;158;8,8;1
0,5;0,25;34;115,6;1;1;0;0;0;0;1;1;1;1;6;1;1;196;6,1;1
0,455157;0,2071678;45;202,5;1;0;0;0;1;1;1;0;1;0;1;1;1;182;14,3;1
0,517413;0,2677162;24;57,6;1;1;0;0;0;0;1;0;1;1;1;0;1;183;12,4;0
0,4102564;0,1683103;43;184,9;12;0;1;0;1;1;1;0;0;0;1;0;1;129;4,5;0
0,5;0,25;42;176,4;13;0;0;0;0;0;0;0;0;0;7;0;0;204;3,6;1
0,3953488;0,1563007;59;348,1;17;1;0;0;0;1;0;0;1;0;4;0;0;166;7,2;1
0,4010989;0,1608803;42;176,4;15;0;0;0;1;1;1;1;1;0;7;0;1;241;3,8;1
0,4936709;0,2437109;29;84,1;1;1;0;0;1;0;0;0;1;0;10;1;1;212;8,5;0
0,5221239;0,2726133;27;72,9;5;0;0;0;0;1;1;1;0;0;8;0;0;263;7,1;1
0,5833333;0,3402778;23;52,9;3;1;0;0;1;1;1;1;1;0;6;1;1;130;6,3;1
0,1898148;0,0360297;40;160;1;1;0;0;1;0;1;0;0;0;5;0;1;125;6,1;0
0,495;0,245025;42;176,4;17;0;0;0;1;1;1;0;1;0;4;0;1;198;6;1
0,4169492;0,1738466;45;202,5;1;1;0;0;1;1;0;0;0;0;5;0;1;125;6,1;1
0,3955696;0,1564753;31;96,1;2;1;0;0;0;0;0;0;1;1;10;1;1;210;7,5;0
0,5192983;0,2696707;30;90;8;0;0;0;0;0;1;0;1;1;3;1;0;182;5,9;1
0,5;0,25;25;62,5;1;1;0;0;0;0;0;0;0;1;1;1;1;129;4,5;1
0,5;0,25;36;129,6;1;1;0;0;0;1;1;0;1;0;5;0;0;147;8,1;1
0,3528481;0,1245018;30;90;3;0;1;0;1;1;0;0;1;1;10;1;1;282;9;1
0,5187714;0,2691237;35;122,5;2;1;0;0;1;1;0;0;1;0;9;0;1;217;6,2;1
0,5182482;0,2685812;38;144,4;1;0;0;1;0;0;0;0;1;0;6;0;0;167;4,2;1
0,2777778;0,0771605;39;152,1;1;1;0;0;1;1;1;1;1;1;2;0;1;125;5,4;1
0,2652005;0,0703313;28;78,4;7;1;0;0;1;1;1;1;0;0;7;0;1;225;9,9;1
0,2256494;0,0509176;47;220,9;9;0;1;0;1;1;0;0;1;0;6;0;1;147;7;0
0,4930556;0,2431038;30;90;3;1;0;0;0;0;1;0;1;0;2;1;1;197;14,2;1
0,5201794;0,2705866;38;144,4;7;0;0;0;1;0;0;0;0;1;1;0;1;165;5,2;1
0,5;0,25;36;129,6;1;1;0;0;0;1;1;0;0;0;4;0;0;147;8,9;0
